PARTICIPANT_ID,VOTE_OPTION,VOTE,TARGET_NAME,_FIVETRAN_SYNCED,VOTE_NUMBER,CONSENSUS,COMMENT_ID,COMMENT_CONTENT,LIKE_COUNT,REPLY_COUNT,EVACUATION_ZONE,SUPPORT
9c7f6d15-fda8-4e31-9c53-c7c71d73abce,FIRE_RESISTANT_GARDENS,Somewhat opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.565 Z,3,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
71781d00-f2b5-40fa-ab99-6eb2ecf0b672,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.581 Z,4,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
878b11e0-7196-4e32-abe3-4903908b7f38,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.571 Z,6,0.9002,,,,,No,0.674
60465a2b-1304-4e32-8a29-e5c3f2931ca1,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.558 Z,7,0.9002,,,,,No,0.674
60cb9636-e38a-4b08-8d45-0418f3b42606,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.580 Z,4,0.9002,,,,,No,0.674
00ff9b37-eca5-49cb-9077-43aa02f14765,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.556 Z,6,0.9002,2316,"Good idea. We need a list of what we can and cannot plant before we invest and then get told to tear everything out. Also, the city needs to take responsibility for all the half burned trees before telling us what we can’t do.",0,0,"Yes, in the Palisades fire evacuation zone",0.674
82923d16-e00b-4c4a-b581-5f4312011014,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.555 Z,7,0.9002,,,,,No,0.674
1aba3a53-863d-41f1-b875-4bf85c3239b3,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.581 Z,6,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
44d89dc2-642c-4ca3-9221-f7f0d148eaa6,FIRE_RESISTANT_GARDENS,Strongly opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.568 Z,1,0.9002,2764,Not a priority. Most neighborhoods already have examples of this.,0,0,No,0.674
bc8538e3-16dd-4064-8a3c-a03e94dc1434,FIRE_RESISTANT_GARDENS,Somewhat opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.582 Z,3,0.9002,3344,Honestly don't see how this would help without the carrot of a rebate or something.,0,0,"Yes, in the Eaton fire evacuation zone",0.674
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.558 Z,7,0.9002,,,,,No,0.674
41417597-ba03-4ff4-bf07-43e611bde146,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.558 Z,7,0.9002,2431,"This is a great outreach idea! However, I would say this should be a public/private partnership with insurance companies encouraging individuals to do this.",0,0,No,0.674
c6bccdb0-d9fe-4206-9b64-3a7cf97631cf,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.556 Z,7,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
8e8a4331-fcae-4685-813b-ed56ae317775,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.573 Z,6,0.9002,,,,,No,0.674
c864e5e5-1db5-46c5-abe2-50ba23f213bf,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.565 Z,4,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
0c803a05-4f8a-4791-88b5-7d9f0911d878,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.549 Z,4,0.9002,2080,Sounds like a fine idea but not entirely critical to recovery.,0,0,No,0.674
4de8173f-c48d-4c40-8e83-fbf7db72e00b,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.568 Z,6,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
81b35566-db13-461e-92bd-ba2c6d8e5bf7,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.572 Z,6,0.9002,,,,,No,0.674
9cc3aa73-e407-43c6-80c1-6b93081d3850,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.581 Z,5,0.9002,,,,,No,0.674
17d19588-4e8d-439b-a344-f73a4c32ec97,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.551 Z,5,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
e5966834-8abf-41a0-a1f4-d14bc9e90161,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.583 Z,7,0.9002,,,,,No,0.674
ee7687e0-2093-4c86-9714-7104c68f1688,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.583 Z,5,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
6bf7a2a6-ae07-4eeb-bdcc-3403bb08a632,FIRE_RESISTANT_GARDENS,Strongly opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.557 Z,1,0.9002,2353,Maybe in 10 years. This is ridiculous.,0,0,No,0.674
705ba777-1d9c-44a9-8d13-606ffa44e62f,FIRE_RESISTANT_GARDENS,Opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.571 Z,2,0.9002,2906,"Aren't there already videos out there depicting how to do this? No need to redo. Find a few videos that capture what you're look for and repost.
I would not be in favor of using taxpayer $ to create model gardens when there are videos out there.",0,0,"Yes, in the Eaton fire evacuation zone",0.674
b8bbd3f1-ba2f-45f7-b524-0cb64c3b1938,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.575 Z,5,0.9002,3168,"Better to incentivize these types of gardens, but yes good idea to do all we can to reduce the spread of future wildfires.",0,0,"Yes, in the Palisades fire evacuation zone",0.674
fcdb3428-6291-4fbf-ad29-154e3fdf46ac,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.560 Z,7,0.9002,,,,,No,0.674
c47b2b87-9afa-4866-aae0-4f30fd6c8fcb,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.580 Z,6,0.9002,,,,,No,0.674
eb5ae799-a4fe-4730-bc50-2b3fd57556dd,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.570 Z,5,0.9002,2835,"Why are we saying ""practical models for homeowners"" when this effort could be a gorgeous buffer between the mountains and the homes of the Palisades? In my neighborhood the brush was wild on state park and city property and our yards were maintained. I know we need to update our landscaping based on what's happened, but this feels like victim blaming and I'd rather see the state invest in this effort with us. At our house we learned that even ice plant will burn if you hold an unchecked wildfire to it for long enough.",0,0,"Yes, in the Palisades fire evacuation zone",0.674
fa389692-762f-4031-8a6f-e5db27fce210,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.580 Z,6,0.9002,,,,,No,0.674
856c515f-0d2f-4af6-b445-85acdb3b8db5,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.566 Z,4,0.9002,2692,This can probably be designed online or scaled down to  small models that can be displaced in a community resource center.,0,0,No,0.674
3f6b48a7-2755-4957-a23d-9856fb472928,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.563 Z,4,0.9002,2610,"Unless you address the unmanaged hillsides, asking people to plant succulents won't make a difference.",1,0,"Yes, in the Palisades fire evacuation zone",0.674
07a241bd-e72c-42ed-b661-05628711cdc9,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.568 Z,6,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
f0d5f4c2-866c-419d-b89c-3118cbb80622,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.582 Z,7,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
6918501e-c490-4c7c-84c9-81408cdb45d8,FIRE_RESISTANT_GARDENS,Somewhat opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.584 Z,3,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
3663b829-12c9-4f1a-aa4b-393e66acaef9,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.579 Z,6,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
e2c09b01-5921-4c8b-9600-30ddafb873e6,FIRE_RESISTANT_GARDENS,Strongly opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.582 Z,1,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
e7bc95e5-55b9-4dc6-96b5-1ed166798604,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.569 Z,5,0.9002,2797,"this is good, but it would be better to mandate this kind of landscaping, rather than just doing a demonstration garden. and to help people really understand, in concrete terms, how much it will help.",0,0,No,0.674
f05cf695-11ce-46e0-b1a4-87cc5c7600fa,FIRE_RESISTANT_GARDENS,Opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.569 Z,2,0.9002,2777,We have this at the arboretum,0,0,"Yes, in the Eaton fire evacuation zone",0.674
fd1872e9-1610-4920-9b31-2871101e99ee,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.584 Z,4,0.9002,3475,"Education is important, but it shouldn’t become the focus while larger systemic failures go unaddressed. Resources should prioritize real-time response, communication, and rebuilding support before investing in landscaping displays.",0,0,"Yes, in the Eaton fire evacuation zone",0.674
ee80c521-dbac-4898-886b-6e33a5da1af1,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.585 Z,4,0.9002,3553,Would this really reduce the risk?,0,0,"Yes, in the Eaton fire evacuation zone",0.674
65b48ae2-0ef8-482c-835e-09ad54614d65,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.552 Z,4,0.9002,,,,,No,0.674
01376e2c-7312-4e04-9808-ee8366e7d1a3,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.555 Z,6,0.9002,2264,I would want you to work within existing nursery and other businesses to help them,0,0,"Yes, in the Eaton fire evacuation zone",0.674
c2eb5020-cbef-4388-bd44-ffe5bcf05d1e,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.576 Z,5,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
d4f64635-3793-42ad-8c30-6d2d45f1bff8,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.557 Z,5,0.9002,,,,,No,0.674
329df714-b9d7-4488-b30b-f0df9dd11fb3,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.567 Z,6,0.9002,,,,,No,0.674
005981ef-04a7-4c00-8a83-e3319529d484,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.551 Z,5,0.9002,2164,This is a good thing to do (and my guess is that local Master Gardeners or CA Native Plant Society chapters might already be doing it) but it is not as urgent as many of the other proposed actions.,0,0,No,0.674
187115f0-651b-4c26-a168-47ea4cc94f61,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.571 Z,5,0.9002,,,,,No,0.674
09ebd2a1-5804-40f1-9da5-a056df59c49e,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.559 Z,4,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
2f3bb5a7-e058-4859-99dd-2c292f58da1c,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.553 Z,5,0.9002,2231,The devil is in the details…our home vegetation had no negative impact on home survival. It is DENSITY that is the issue. The homes are the fuel for the fire NOT the plants. Zone Zero is misguided and a distraction from the BIG issues!!,0,0,"Yes, in the Palisades fire evacuation zone",0.674
262c4abf-bd59-406f-a53b-7109ff39df6f,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.561 Z,6,0.9002,,,,,No,0.674
32bdd3f6-3c59-436b-aa94-dbf9efbe48bc,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.550 Z,4,0.9002,2121,So far from where we are in the process. Not a priority.,0,0,"Yes, in the Palisades fire evacuation zone",0.674
6dcd6093-c714-4718-9021-4bc7b9e3db6d,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.581 Z,7,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
9e86ad34-94e6-47ec-9e50-a88956d89044,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.583 Z,4,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
5ab413be-ed2e-4a69-9061-c11a9218f625,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.571 Z,4,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
f97af87f-731d-4103-9fe3-a81f610b32a1,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.571 Z,5,0.9002,,,,,No,0.674
ac567628-2a2b-434c-9b9f-91ea97788f2a,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.575 Z,7,0.9002,3136,Yes,0,0,No,0.674
d04ed745-050e-4058-91d0-2bd0b48edcf3,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.585 Z,7,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
86597501-c2d8-48c1-a5fb-2c77cf99f9bd,FIRE_RESISTANT_GARDENS,Somewhat opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.560 Z,3,0.9002,2489,I am a gardener who specializes in growing rare fruit trees and flowering plants and trees from around the world. It was a significant investment and energy and time I devoted to my garden which was about 3 acres. I had everything cleared of weeds and mulched every one  of my trees and plants. Things were watered on automatic systems and inspected frequently for problems. I would do it all over again even having lost everything in this last fire. It is a passion to grow special trees and plants. Native plants might be more fire resistant but I don't grow plants because they are more resistant.,0,0,"Yes, in the Palisades fire evacuation zone",0.674
7d42900b-99a8-4c98-8461-e326aecc110d,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.570 Z,4,0.9002,2869,"I'm not opposed to this idea, but it seems like we're at the point where landscaping mandates are just a part of California life -- and we should implement them. I know no one likes the idea of having their property policed, but it feels like as we're building new homes, these should just be rules everyone has to follow.",0,0,No,0.674
4d7d228e-c0bb-49b1-ad77-db9df19776ff,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.579 Z,7,0.9002,3233,"Yes, very positive to have demonstrations available to inform homeowners",0,0,No,0.674
ebd8988e-a041-4ec7-87bd-bcc76fb926e1,FIRE_RESISTANT_GARDENS,Supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.573 Z,6,0.9002,,,,,"Yes, in the Palisades fire evacuation zone",0.674
266fe764-a205-4d06-8475-23af01c9b714,FIRE_RESISTANT_GARDENS,Opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.568 Z,2,0.9002,2788,Redundant. This information is already available.,0,0,No,0.674
16e36d57-9cc6-4ae9-bc55-1f75f92807de,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.567 Z,7,0.9002,,,,,No,0.674
24c1bc9d-de2c-4a04-bdaf-e7607074730f,FIRE_RESISTANT_GARDENS,Opposed,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.550 Z,2,0.9002,2093,"This would not have made any difference in these fires and we don’t need more government we just need them to do their part (clear their own brush, maintain fire equipment, fix reservoirs, maintain power lines and shut down power, and if you really want to curtail fires outlaw ALL FIREWORKS and enforce.",0,0,"Yes, in the Palisades fire evacuation zone",0.674
a293e392-b3c0-459b-adb1-da8f0dc662d8,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.584 Z,4,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
f68fc13f-d4a8-4e57-9b0e-cdaf79d36db3,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.550 Z,7,0.9002,2119,"Untrue, in the latest studies of the Palisades Fire, in many instances, a green barrier prevented the fire from spreading house to house. Home hardening plus a green barrier at a safe distance from the house (5ft+) is the key defense for each house and whole neighborhoods",0,1,"Yes, in the Palisades fire evacuation zone",0.674
99ba5b2e-6e84-482f-b07f-b5098ff96cfc,FIRE_RESISTANT_GARDENS,Strongly supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.566 Z,7,0.9002,2698,"It seems like most Californians like the idea of water-wise, pollinator-supporting, fire-safe landscaping but we don't really know what it looks like or how to implement it. Education, examples, and help paying for it would be helpful!",0,0,"Yes, in the Eaton fire evacuation zone",0.674
595396c1-b6a5-4fec-9d1d-923bbb10d4d9,FIRE_RESISTANT_GARDENS,Neutral,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.583 Z,4,0.9002,,,,,"Yes, in the Eaton fire evacuation zone",0.674
6074387d-5e4e-4023-9a11-32f34d2569d3,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.585 Z,5,0.9002,3579,I think tax incentives for responsible water use landscaping is a better use of tax cuts than defensible space tax cuts.,0,0,No,0.674
c4b5999d-abba-4bc9-8db0-4f59e272871d,FIRE_RESISTANT_GARDENS,Somewhat supportive,Fire-resistant and water-friendly demonstration gardens,2025-08-22 16:18:16.568 Z,5,0.9002,2966,"Interesting idea and somewhat supportive of it. My personal opinion is putting the same money into subsidies, rebates or tax breaks for installing fire-resistant landscaping or completing brush clearance would be much more effective.",1,0,"Yes, in the Palisades fire evacuation zone",0.674
